penalty_num,Trade name,Suburb,Council,Date,Party served,Notes,address,offence,description,amount
3167477592,HANDMADE NOODLE AND DUMPLING KITCHEN,BONDI BEACH,Waverley,2018-07-10,MR AND MJ PTY LTD,,126 CAMPBELL PARADE Bondi Beach 2026,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3167477583,HANDMADE NOODLE AND DUMPLING KITCHEN,BONDI BEACH,Waverley,2018-07-10,MR AND MJ PTY LTD,,126 CAMPBELL PARADE Bondi Beach 2026,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
7250549360,HANNY TANG (FOOD STALL),ELIZABETH BAY,City of Sydney,2018-02-17,"TANG, HANH NGOC",,64-66 MACLEAY STREET ELIZABETH BAY 2011,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain at or near each hand washing facility a supply of - warm running water - previous warning given,440
3168243220,HAPPY DRAGON CHINESE RESTAURANT,FIVE DOCK,City of Canada Bay,2018-03-05,"HONG, LIANG",,262 GREAT NORTH ROAD FIVE DOCK 2046,11338 - Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warnings given,440
3144236857,HARRIS FARM MARKETS,CAMMERAY,North Sydney,2018-05-10,HARRIS FARM MARKETS CAMMERAY PTY LTD,,"SHOP CG01, 450-476 MILLER STREET CAMMERAY 2062",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises - previous warnings given,880
3108119549,HARRYS CAFE,ST MARYS,Penrith,2017-11-21,BRAHMANI TRADING PTY LTD,,103 QUEEN STREET ST MARYS 2760,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3167477253,HARRY'S COFFEE & KITCHEN,BONDI JUNCTION,Waverley,2018-03-20,HARRY'S COFFEE AND KITCHEN PTY LTD,,"K101, 500 OXFORD STREET Bondi Junction 2022",23085 - Not appoint food safety supervisor for premises - Corporation,Fail to ensure that at least one food safety supervisor has been appointed for the premises - previous warning given,660
3167477280,HARRY'S COFFEE & KITCHEN,BONDI JUNCTION,Waverley,2018-03-20,HARRY'S COFFEE AND KITCHEN PTY LTD,,"K101, 500 OXFORD STREET Bondi Junction 2022",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - soap - single use towels - previous warning given,880
3167477271,HARRY'S COFFEE & KITCHEN,BONDI JUNCTION,Waverley,2018-03-20,HARRY'S COFFEE AND KITCHEN PTY LTD,,"K101, 500 OXFORD STREET Bondi Junction 2022",11339 - Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition - previous warning given,880
3167477262,HARRY'S COFFEE & KITCHEN,BONDI JUNCTION,Waverley,2018-03-20,HARRY'S COFFEE AND KITCHEN PTY LTD,,"K101, 500 OXFORD STREET Bondi Junction 2022",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,880
3149083960,HARU HEALTHY SUSHI,CHERRYBROOK,Hornsby,2018-10-30,SHC GROUP PTY LTD,,"SHOP 18, 41-47 SHEPHERDS DRIVE CHERRYBROOK 2126",11339 - Fail to comply with Food Standards Code - Corporation,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition - previous warning given,880
3149083970,HARU HEALTHY SUSHI,CHERRYBROOK,Hornsby,2018-10-30,SHC GROUP PTY LTD,,"SHOP 18, 41-47 SHEPHERDS DRIVE CHERRYBROOK 2126",11339 - Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control - previous warning given,880
3081187919,HAWKESBURY BAKEHOUSE,KURRAJONG,Hawkesbury,2018-06-05,"EATHER, ROBERT",,4/64 OLD BELLS LINE OF ROAD KURRAJONG 2758,11338 - Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",440
3144236518,HAYES STREET WHARF BISTRO,NEUTRAL BAY,North Sydney,2018-02-28,"MUNJAL, RAJEEV",,13 HAYES STREET NEUTRAL BAY 2089,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain at or near each hand washing facility a supply of - warm running water - single use towels - previous warnings given,440
3161341810,HE TAI OPEN KITCHEN YUM CHA,MACQUARIE PARK,Ryde,2018-01-30,MSW GROUP PTY LTD,,"SHOP 3390, 197-223 HERRING ROAD MACQUARIE PARK 2113",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - warm running water - previous warnings given,880
7250550369,HEALTH NUTS,KINGS CROSS,City of Sydney,2018-04-19,INU HEALTH NUTS PTY LTD,,"SHOP 4, 82-94 DARLINGHURST ROAD KINGS CROSS 2011",11339 - Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control - previous warning given,880
3151155480,HEMANI RESTAURANT,LIVERPOOL,Liverpool,2018-02-09,GRM CORPORATION (AUST) PTY LTD,,"SHOP A, 265 GEORGE STREET LIVERPOOL 2170",11339 - Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,880
3120312892,HILLS FRUIT WORLD,SEVEN HILLS,Blacktown,2018-04-19,SHIV AUSTRALIA PTY LTD,,224 PROSPECT HIGHWAY SEVEN HILLS 2147,11339 - Fail to comply with Food Standards Code - Corporation,Fail to have a temperature measuring device at the premises where potentially hazardous food is handled,880
3107292468,HIMALAYA PAKISTANI & INDIAN RESTAURANT,ROCKDALE,Bayside,2018-02-15,HIMALAYA ROCKDALE PTY LTD,,434-436 PRINCES HIGHWAY ROCKDALE 2216,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
7250549470,HIMALAYA PAKISTANI & INDIAN RESTAURANT SURRY HILLS,SURRY HILLS,City of Sydney,2018-03-12,SAIM GROUP PTY LTD,,396-398 ELIZABETH STREET SURRY HILLS 2010,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3120844650,HO JIAK,STRATHFIELD,Strathfield,2018-08-21,MALAY EXPRESS PTY LTD,,"SHOP 33, 11-23 THE BOULEVARDE STRATHFIELD 2135",11339 - Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control,880
3161224597,HOA HUNG TOFU,BELMORE,Canterbury-Bankstown,2017-11-13,AKH FOOD PTY LTD,,296 BURWOOD ROAD BELMORE 2192,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,880
3161224588,HOA HUNG TOFU,BELMORE,Canterbury-Bankstown,2017-11-13,AKH FOOD PTY LTD,,296 BURWOOD ROAD BELMORE 2192,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,880
3161224560,HOA HUNG TOFU,BELMORE,Canterbury-Bankstown,2017-12-20,AKH FOOD PTY LTD,,296 BURWOOD ROAD BELMORE 2192,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - single use towels - previous warning given,880
3161224550,HOA HUNG TOFU,BELMORE,Canterbury-Bankstown,2017-12-20,AKH FOOD PTY LTD,,296 BURWOOD ROAD BELMORE 2192,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to ensure hand washing facilities are clearly designated for the sole purpose of washing hands, arms and face - previous warning given",880
3161224606,HOA HUNG TOFU,BELMORE,Canterbury-Bankstown,2017-11-13,AKH FOOD PTY LTD,,296 BURWOOD ROAD BELMORE 2192,11339 - Fail to comply with Food Standards Code - Corporation,Fail to ensure the design and construction of the food premises is appropriate for the activities for which the premises are used,880
3161224579,HOA HUNG TOFU,BELMORE,Canterbury-Bankstown,2017-11-13,AKH FOOD PTY LTD,,296 BURWOOD ROAD BELMORE 2192,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated - previous warning given",880
3122687949,HOGS BREATH COFFS HARBOUR,COFFS HARBOUR,Coffs Harbour,2018-04-04,AJL SQUIRES PTY LTD,,361 HARBOUR DRIVE COFFS HARBOUR 2450,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",880
3122687920,HOGS BREATH COFFS HARBOUR,COFFS HARBOUR,Coffs Harbour,2018-04-04,AJL SQUIRES PTY LTD,,361 HARBOUR DRIVE COFFS HARBOUR 2450,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3122687911,HOGS BREATH COFFS HARBOUR,COFFS HARBOUR,Coffs Harbour,2018-04-04,AJL SQUIRES PTY LTD,,361 HARBOUR DRIVE COFFS HARBOUR 2450,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,880
3170887886,HOKKA HOKKA,BROOKVALE,Northern Beaches,2017-10-27,GLOBAL MERCANTILE PTY LTD,,145 OLD PITTWATER ROAD WITHIN WESTFIELD WARRINGAH MALL BROOKVALE 2100,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control - previous warning given,880
3170887877,HOKKA HOKKA,BROOKVALE,Northern Beaches,2017-10-25,GLOBAL MERCANTILE PTY LTD,,145 OLD PITTWATER ROAD WITHIN WESTFIELD WARRINGAH MALL BROOKVALE 2100,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,880
3170887859,HOKKA HOKKA,BROOKVALE,Northern Beaches,2017-07-19,GLOBAL MERCANTILE PTY LTD,,145 OLD PITTWATER ROAD WITHIN WESTFIELD WARRINGAH MALL BROOKVALE 2100,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3170887840,HOKKA HOKKA,BROOKVALE,Northern Beaches,2017-07-19,GLOBAL MERCANTILE PTY LTD,,145 OLD PITTWATER ROAD WITHIN WESTFIELD WARRINGAH MALL BROOKVALE 2100,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3170887868,HOKKA HOKKA,BROOKVALE,Northern Beaches,2017-10-25,GLOBAL MERCANTILE PTY LTD,,145 OLD PITTWATER ROAD WITHIN WESTFIELD WARRINGAH MALL BROOKVALE 2100,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store potentially hazardous food under temperature control - previous warning given,880
3149268935,HOKKA HOKKA,ROSELANDS,Canterbury-Bankstown,2018-09-03,PLUTO NSW PTY LTD,,24 ROSELAND AVENUE ROSELANDS 2196,11339 - Fail to comply with Food Standards Code - Corporation,Fail to cool cooked potentially hazardous food as required in the Food Safety Standards - previous warning given,880
3170893799,HOKKA HOKKA,WARRIEWOOD,Northern Beaches,2018-01-25,DAE SEOUNG PTY LTD,,"SHOP F7, 12 JACKSONS ROAD WARRIEWOOD 2102",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain at or near each hand washing facility a supply of - warm running water, previous warnings given",880
3170893780,HOKKA HOKKA,WARRIEWOOD,Northern Beaches,2018-01-25,DAE SEOUNG PTY LTD,,"SHOP F7, 12 JACKSONS ROAD WARRIEWOOD 2102",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,880
3144540392,HOME ESPRESSO,NORTH SYDNEY,North Sydney,2018-10-02,HOME ESPRESSO PTY LTD,,"SHOP 3, 107 MOUNT STREET NORTH SYDNEY 2060",11339 - Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control,880
3144540401,HOME ESPRESSO,NORTH SYDNEY,North Sydney,2018-10-02,HOME ESPRESSO PTY LTD,,"SHOP 3, 107 MOUNT STREET NORTH SYDNEY 2060",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises - previous warning given,880
3153971857,HOMESTYLE BAKERY,MOSMAN,Mosman,2018-05-25,SANDY BAY DELIGHTS PTY LTD,,793 MILITARY ROAD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3153971875,HOMESTYLE BAKERY,MOSMAN,Mosman,2018-05-25,SANDY BAY DELIGHTS PTY LTD,,783 MILITARY ROAD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3153971866,HOMESTYLE BAKERY,MOSMAN,Mosman,2018-05-25,SANDY BAY DELIGHTS PTY LTD,,783 MILITARY ROAD MOSMAN 2088,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3147095234,HONCHO SUSHI,FAIRFIELD,Fairfield,2018-02-19,"NI, BING QIANG",,"SHOP 3, 8-36 STATION STREET FAIRFIELD 2165",11338 - Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control - previous warning given,440
3108119722,HOOTERS PENRITH,PENRITH,Penrith,2018-04-24,HOTR PENRITH PTY LTD,,261 MULGOA ROAD PENRITH 2750,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain the food premises & all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",880
3108119740,HOOTERS PENRITH,PENRITH,Penrith,2018-04-24,HOTR PENRITH PTY LTD,,261 MULGOA ROAD PENRITH 2750,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,880
3108119750,HOOTERS PENRITH,PENRITH,Penrith,2018-04-24,HOTR PENRITH PTY LTD,,261 MULGOA ROAD PENRITH 2750,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use - Previous warnings given",880
3174130668,HOT FOOD CHARCOAL CHICKEN,KINGSGROVE,Georges River,2018-06-25,"MIHALATOS, NICK",,255 KINGSGROVE ROAD KINGSGROVE 2208,11338 - Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",440
3081187928,HOT ROK BAR AND GRILL,CLARENDON,Hawkesbury,2018-06-05,DAAD ENTERTAINMENT PTY LTD,,244 HAWKESBURY VALLEY WAY CLARENDON 2756,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",880
3174313625,HOT STAR,HURSTVILLE,Georges River,2018-10-11,JIE AND XING HOLDING PTY LTD,,"SHOP T05, 225H FOREST ROAD HURSTVILLE 2220",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3175921596,HOT STAR / GONG CHA,AUBURN,Cumberland,2018-02-06,ZY'S WONDERFUL FOOD PTY LTD,,Q8 / 57-59 QUEEN STREET AUBURN 2144,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warning given",880
3175921587,HOT STAR / GONG CHA,AUBURN,Cumberland,2018-02-06,ZY'S WONDERFUL FOOD PTY LTD,,"SHOP Q8, 57-59 QUEEN STREET AUBURN 2144",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warning given,880
3108208007,HOT WOK CATERING,MOREE,Moree Plains,2017-04-04,HOT WOK CATERING PTY LTD,,3 ALBERT STREET MOREE 2400,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warning given,880
3139661068,HOT WOK KITCHEN,MAROUBRA,Randwick,2018-01-04,"FANG, MS WENLE",,"SHOP 1, 890 ANZAC PARADE MAROUBRA 2035",11338 - Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to ensure it only accepts potentially hazardous food that is protected from the likelihood of contamination - previous warnings given,440
3161225650,HUGOS MANLY,MANLY,Northern Beaches,2018-03-23,HUGOS MANLY PTY LTD,,"SHOP 1, MANLY WHARF EAST ESPLANADE Manly 2095",11319 - Sell unsafe food - Corporation,Sale of food that is unsafe,1540
3190243367,HUNGRY GOAT CAFE,MARRICKVILLE,Inner West,2018-05-25,"GOBLEBIOWSKI, ANDRZEJ",,142 MARRICKVILLE ROAD MARRICKVILLE 2204,11338 - Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to process only safe and suitable food,440
